STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON
32,031,003307,1,320310033071,Block Group 1,G5030,S,941296,0,+39.2447833,-119.9449176
32,031,001105,1,320310011051,Block Group 1,G5030,S,946671,0,+39.5064279,-119.8527529
32,031,001105,2,320310011052,Block Group 2,G5030,S,1479018,0,+39.4905538,-119.8534643
32,031,002411,1,320310024111,Block Group 1,G5030,S,917651,0,+39.5230482,-119.8796962
32,031,002500,1,320310025001,Block Group 1,G5030,S,845136,6402,+39.5437085,-119.8374172
32,031,001013,3,320310010133,Block Group 3,G5030,S,11429746,0,+39.4484136,-119.8291860
32,031,002408,2,320310024082,Block Group 2,G5030,S,940836,0,+39.5390399,-119.8890843
32,031,002408,1,320310024081,Block Group 1,G5030,S,1023687,0,+39.5317557,-119.8907400
32,031,002412,2,320310024122,Block Group 2,G5030,S,5863541,90604,+39.5555056,-119.8961071
32,031,002302,1,320310023021,Block Group 1,G5030,S,11604356,317016,+39.5042767,-119.9328673
32,031,002610,2,320310026102,Block Group 2,G5030,S,845595,0,+39.6291197,-119.9099411
32,031,001501,3,320310015013,Block Group 3,G5030,S,1367011,0,+39.5571274,-119.8201482
32,031,001501,1,320310015011,Block Group 1,G5030,S,820116,0,+39.5596283,-119.8012149
32,031,001103,1,320310011031,Block Group 1,G5030,S,2867695,36596,+39.5018483,-119.8727572
32,031,002103,2,320310021032,Block Group 2,G5030,S,11505165,14478,+39.5054565,-119.7207770
32,031,003503,2,320310035032,Block Group 2,G5030,S,9464459,0,+39.6488905,-119.7484915
32,031,002704,2,320310027042,Block Group 2,G5030,S,291858,0,+39.5665266,-119.7798172
32,031,002704,3,320310027043,Block Group 3,G5030,S,3293464,0,+39.5721212,-119.7675042
32,031,003512,1,320310035121,Block Group 1,G5030,S,3087000,0,+39.5876166,-119.6964262
32,031,003512,2,320310035122,Block Group 2,G5030,S,2922666,0,+39.5991629,-119.7004926
32,031,002106,3,320310021063,Block Group 3,G5030,S,409699,0,+39.4831101,-119.7521839
32,031,002212,1,320310022121,Block Group 1,G5030,S,185219,0,+39.4868560,-119.7821301
32,031,002212,4,320310022124,Block Group 4,G5030,S,304726,0,+39.4926557,-119.7791568
32,031,002105,2,320310021052,Block Group 2,G5030,S,132729,0,+39.4835649,-119.7460108
32,031,002705,1,320310027051,Block Group 1,G5030,S,13358828,0,+39.6338837,-119.7713235
32,031,003510,2,320310035102,Block Group 2,G5030,S,594717,0,+39.5885482,-119.7376912
32,031,003513,1,320310035131,Block Group 1,G5030,S,11621775,0,+39.5623120,-119.6749155
32,031,940200,1,320319402001,Block Group 1,G5030,S,1435930856,28337415,+40.1857919,-119.6497555
32,031,002212,3,320310022123,Block Group 3,G5030,S,338854,0,+39.4858311,-119.7773085
32,031,001501,2,320310015012,Block Group 2,G5030,S,946730,0,+39.5591329,-119.8108278
32,031,003109,1,320310031091,Block Group 1,G5030,S,865648,0,+39.5468738,-119.7003916
32,031,002212,2,320310022122,Block Group 2,G5030,S,193599,0,+39.4902798,-119.7830836
32,031,002411,3,320310024113,Block Group 3,G5030,S,639910,0,+39.5302503,-119.8692850
32,031,002613,4,320310026134,Block Group 4,G5030,S,696946,0,+39.6862285,-119.9656159
32,031,002611,2,320310026112,Block Group 2,G5030,S,2237977,0,+39.6380653,-119.8524452
32,031,002610,1,320310026101,Block Group 1,G5030,S,2765698,17600,+39.6311954,-119.8913421
32,031,002616,2,320310026162,Block Group 2,G5030,S,369616,0,+39.6285098,-119.8786106
32,031,002614,1,320310026141,Block Group 1,G5030,S,1620862,0,+39.6197491,-119.8695533
32,031,002610,3,320310026103,Block Group 3,G5030,S,532149,0,+39.6306172,-119.9028024
32,031,002616,3,320310026163,Block Group 3,G5030,S,489984,0,+39.6364134,-119.8795191
32,031,002616,1,320310026161,Block Group 1,G5030,S,900790,0,+39.6410723,-119.8731648
32,031,002613,3,320310026133,Block Group 3,G5030,S,11068890,0,+39.7008585,-119.9468275
32,031,002613,2,320310026132,Block Group 2,G5030,S,672009,0,+39.6910143,-119.9731847
32,031,002707,3,320310027073,Block Group 3,G5030,S,982699,0,+39.5945833,-119.7758127
32,031,002615,1,320310026151,Block Group 1,G5030,S,695839,0,+39.6332840,-119.8714045
32,031,003510,3,320310035103,Block Group 3,G5030,S,643038,0,+39.6005940,-119.7330549
32,031,003108,2,320310031082,Block Group 2,G5030,S,1039889,0,+39.5600392,-119.7168316
32,031,003507,1,320310035071,Block Group 1,G5030,S,1289976,0,+39.5794679,-119.7127211
32,031,003507,2,320310035072,Block Group 2,G5030,S,2259623,0,+39.5720809,-119.7048085
32,031,003513,2,320310035132,Block Group 2,G5030,S,894714,0,+39.5631060,-119.6989392
32,031,990000,0,320319900000,Block Group 0,G5030,S,0,54006500,+39.2037138,-119.9682208
32,003,002836,1,320030028361,Block Group 1,G5030,S,304089,0,+36.0115535,-115.1412612
32,003,002834,1,320030028341,Block Group 1,G5030,S,286574,0,+36.0173145,-115.1386290
32,003,002846,2,320030028462,Block Group 2,G5030,S,635168,0,+36.0097761,-115.1322813
32,003,002846,1,320030028461,Block Group 1,G5030,S,993230,0,+36.0084962,-115.1222498
32,003,005322,2,320030053222,Block Group 2,G5030,S,430178,0,+36.0112032,-115.1135131
32,003,005346,1,320030053461,Block Group 1,G5030,S,1805142,0,+35.9985334,-115.1156652
32,003,002836,2,320030028362,Block Group 2,G5030,S,307524,0,+36.0081225,-115.1412585
32,003,002821,2,320030028212,Block Group 2,G5030,S,915284,0,+36.0805530,-115.0779006
32,003,005011,1,320030050111,Block Group 1,G5030,S,500270,0,+36.0972615,-115.0586691
32,003,005010,3,320030050103,Block Group 3,G5030,S,226935,0,+36.0985601,-115.0517258
32,003,002944,2,320030029442,Block Group 2,G5030,S,1142641,0,+36.1057153,-115.2712621
32,003,002958,5,320030029585,Block Group 5,G5030,S,373856,0,+36.0946615,-115.2297668
32,003,002950,3,320030029503,Block Group 3,G5030,S,344081,0,+36.1090627,-115.2656463
32,003,002950,2,320030029502,Block Group 2,G5030,S,401619,0,+36.1124809,-115.2746777
32,003,002944,1,320030029441,Block Group 1,G5030,S,465387,0,+36.1012984,-115.2697632
32,003,002958,4,320030029584,Block Group 4,G5030,S,279628,0,+36.0982661,-115.2292547
32,003,002967,2,320030029672,Block Group 2,G5030,S,308244,0,+36.0963799,-115.2229184
32,003,002977,2,320030029772,Block Group 2,G5030,S,608936,0,+36.0446551,-115.2475390
32,003,004200,3,320030042003,Block Group 3,G5030,S,158853,0,+36.2003026,-115.1003195
32,003,007100,3,320030071003,Block Group 3,G5030,S,337711,0,+36.1976082,-115.0755995
32,003,004712,4,320030047124,Block Group 4,G5030,S,330586,0,+36.2218992,-115.0644550
32,003,007100,2,320030071002,Block Group 2,G5030,S,335741,0,+36.2013412,-115.0756637
32,003,004712,2,320030047122,Block Group 2,G5030,S,521226,0,+36.2282911,-115.0683501
32,003,004713,1,320030047131,Block Group 1,G5030,S,164347,0,+36.2121919,-115.0962665
32,003,004713,3,320030047133,Block Group 3,G5030,S,313862,0,+36.2160706,-115.0927240
32,003,002842,2,320030028422,Block Group 2,G5030,S,532181,0,+35.9778883,-115.1600138
32,003,004921,3,320030049213,Block Group 3,G5030,S,325865,0,+36.1651566,-115.0489639
32,003,004910,1,320030049101,Block Group 1,G5030,S,266611,0,+36.1557117,-115.0453535
32,003,004910,2,320030049102,Block Group 2,G5030,S,344087,0,+36.1485503,-115.0451230
32,003,003237,1,320030032371,Block Group 1,G5030,S,2212231,0,+36.2380318,-115.3284642
32,003,003316,2,320030033162,Block Group 2,G5030,S,1982886,0,+36.3248609,-115.2830645
32,003,003314,3,320030033143,Block Group 3,G5030,S,9792958,8791,+36.3251871,-115.2630783
32,003,003252,2,320030032522,Block Group 2,G5030,S,481569,0,+36.1973704,-115.3056874
32,003,003637,2,320030036372,Block Group 2,G5030,S,338011,0,+36.2709549,-115.1485542
32,003,005007,1,320030050071,Block Group 1,G5030,S,461692,0,+36.1269476,-115.0514208
32,003,005438,2,320030054382,Block Group 2,G5030,S,447831,0,+36.0558183,-114.9964416
32,003,003220,5,320030032205,Block Group 5,G5030,S,212764,0,+36.1868300,-115.2755877
32,003,003220,1,320030032201,Block Group 1,G5030,S,210606,0,+36.1831368,-115.2725957
32,003,002941,3,320030029413,Block Group 3,G5030,S,394304,0,+36.1110492,-115.2458450
32,003,002919,3,320030029193,Block Group 3,G5030,S,319942,0,+36.1163283,-115.2474872
32,003,002942,3,320030029423,Block Group 3,G5030,S,350861,0,+36.1070094,-115.2406159
32,003,002977,1,320030029771,Block Group 1,G5030,S,1974122,0,+36.0446338,-115.2655279
32,003,005824,3,320030058243,Block Group 3,G5030,S,514459,0,+36.1757015,-115.3411520
32,003,005826,2,320030058262,Block Group 2,G5030,S,334060,0,+36.1167749,-115.2925194
32,003,002706,3,320030027063,Block Group 3,G5030,S,166015,0,+36.0990998,-115.1301612
32,003,000517,4,320030005174,Block Group 4,G5030,S,248289,0,+36.1682907,-115.0679631
32,003,004920,3,320030049203,Block Group 3,G5030,S,349515,0,+36.1703832,-115.0506418
32,003,005104,3,320030051043,Block Group 3,G5030,S,456395,0,+36.0600011,-115.0658758
32,003,005318,3,320030053183,Block Group 3,G5030,S,244180,0,+36.0392839,-115.0728802
32,003,005806,1,320030058061,Block Group 1,G5030,S,252171,0,+36.1397595,-115.3124384
32,003,000525,3,320030005253,Block Group 3,G5030,S,246218,0,+36.1853821,-115.1098802
32,003,005439,3,320030054393,Block Group 3,G5030,S,330259,0,+36.0604420,-114.9995237
32,003,002978,1,320030029781,Block Group 1,G5030,S,7234750,0,+36.0308074,-115.2613609
32,003,002975,1,320030029751,Block Group 1,G5030,S,3308184,0,+36.0759920,-115.2517020
32,003,002842,1,320030028421,Block Group 1,G5030,S,2319599,0,+35.9724326,-115.1743333
32,003,003004,2,320030030042,Block Group 2,G5030,S,421244,0,+36.1756581,-115.2488024
32,003,002968,1,320030029681,Block Group 1,G5030,S,313164,0,+36.0874227,-115.2208809
32,003,002961,2,320030029612,Block Group 2,G5030,S,642334,0,+36.0889636,-115.2296200
32,003,002968,2,320030029682,Block Group 2,G5030,S,312395,0,+36.0910487,-115.2208436
32,003,004923,2,320030049232,Block Group 2,G5030,S,626427,0,+36.1508846,-115.0319290
32,003,004925,3,320030049253,Block Group 3,G5030,S,339317,0,+36.1500291,-115.0391696
32,003,005842,2,320030058422,Block Group 2,G5030,S,863219,0,+36.1225987,-115.3333502
32,003,005842,1,320030058421,Block Group 1,G5030,S,3427064,0,+36.1172950,-115.3431807
32,003,005841,1,320030058411,Block Group 1,G5030,S,2563603,0,+36.1381810,-115.3434909
32,003,003229,1,320030032291,Block Group 1,G5030,S,7735087,0,+36.3199386,-115.3206987
32,003,003316,1,320030033161,Block Group 1,G5030,S,3797387,0,+36.3293844,-115.3008139
32,003,003431,3,320030034313,Block Group 3,G5030,S,218060,0,+36.1941686,-115.1878722
32,003,001609,1,320030016091,Block Group 1,G5030,S,374472,0,+36.1573015,-115.0860669
32,003,001613,3,320030016133,Block Group 3,G5030,S,259782,0,+36.1332003,-115.0760167
32,003,000518,5,320030005185,Block Group 5,G5030,S,140165,0,+36.1605195,-115.0960363
32,003,000521,1,320030005211,Block Group 1,G5030,S,193174,0,+36.1605851,-115.1223658
32,003,000522,3,320030005223,Block Group 3,G5030,S,161885,0,+36.1720136,-115.1139137
32,003,003700,2,320030037002,Block Group 2,G5030,S,2910055,0,+36.2073589,-115.1377780
32,003,000301,3,320030003013,Block Group 3,G5030,S,791637,0,+36.1847333,-115.1466336
32,003,002831,1,320030028311,Block Group 1,G5030,S,1259624,0,+36.0210113,-115.1765951
32,003,005841,2,320030058412,Block Group 2,G5030,S,1626851,0,+36.1532568,-115.3434572
32,003,005822,1,320030058221,Block Group 1,G5030,S,577806,0,+36.1645238,-115.3506405
32,003,003314,1,320030033141,Block Group 1,G5030,S,3039412,0,+36.3272044,-115.2159046
32,003,004921,2,320030049212,Block Group 2,G5030,S,504705,0,+36.1635508,-115.0584948
32,003,004912,3,320030049123,Block Group 3,G5030,S,456821,0,+36.1566503,-115.0575646
32,003,004923,1,320030049231,Block Group 1,G5030,S,412445,0,+36.1573733,-115.0348935
32,003,004925,1,320030049251,Block Group 1,G5030,S,345998,0,+36.1466567,-115.0374204
32,003,005012,2,320030050122,Block Group 2,G5030,S,615732,0,+36.1048200,-115.0385940
32,003,005014,1,320030050141,Block Group 1,G5030,S,247189,0,+36.1082422,-115.0548188
32,003,005013,2,320030050132,Block Group 2,G5030,S,1452858,0,+36.1316613,-115.0427628
32,003,003635,4,320030036354,Block Group 4,G5030,S,323740,0,+36.2672873,-115.1656170
32,003,004302,2,320030043022,Block Group 2,G5030,S,160855,0,+36.2013932,-115.1124417
32,003,003236,1,320030032361,Block Group 1,G5030,S,2520500,0,+36.2723121,-115.2762782
32,003,003233,1,320030032331,Block Group 1,G5030,S,1084831,0,+36.2825855,-115.3007733
32,003,005614,1,320030056141,Block Group 1,G5030,S,404730,0,+36.8007349,-114.0905047
32,003,005356,2,320030053562,Block Group 2,G5030,S,712404,0,+36.0158253,-115.0518252
32,003,003321,2,320030033212,Block Group 2,G5030,S,1308447,0,+36.2979123,-115.2467292
32,003,003218,4,320030032184,Block Group 4,G5030,S,2470376,0,+36.1895171,-115.2939609
32,003,003222,3,320030032223,Block Group 3,G5030,S,1229226,0,+36.1854094,-115.3160195
32,003,007200,4,320030072004,Block Group 4,G5030,S,244149,0,+36.1997432,-115.0200744
32,003,005434,2,320030054342,Block Group 2,G5030,S,4340570,0,+36.0310328,-114.9427605
32,003,005615,1,320030056151,Block Group 1,G5030,S,3148494,654280,+36.7906476,-114.1165693
32,003,003312,1,320030033121,Block Group 1,G5030,S,1568010,0,+36.3129506,-115.2248723
32,003,003314,2,320030033142,Block Group 2,G5030,S,1329912,0,+36.3136166,-115.2700063
32,003,003239,2,320030032392,Block Group 2,G5030,S,671788,0,+36.2240099,-115.3186892
32,003,003239,1,320030032391,Block Group 1,G5030,S,333185,0,+36.2216684,-115.3238361
32,003,005010,2,320030050102,Block Group 2,G5030,S,2244525,0,+36.0879927,-115.0483266
32,003,005017,1,320030050171,Block Group 1,G5030,S,1335146,0,+36.0898244,-115.0289912
32,003,005013,1,320030050131,Block Group 1,G5030,S,770977,0,+36.1312150,-115.0321763
32,003,006104,2,320030061042,Block Group 2,G5030,S,1097794,0,+36.1615972,-115.0223193
32,003,004907,2,320030049072,Block Group 2,G5030,S,1366336,0,+36.1666191,-115.0304930
32,003,005433,3,320030054333,Block Group 3,G5030,S,378825,0,+36.0091112,-114.9358564
32,003,005433,1,320030054331,Block Group 1,G5030,S,703130,0,+36.0025616,-114.9357405
32,003,005341,2,320030053412,Block Group 2,G5030,S,548081,0,+36.0068352,-114.9792525
32,003,006103,1,320030061031,Block Group 1,G5030,S,735750,0,+36.1945159,-115.0137913
32,003,003315,2,320030033152,Block Group 2,G5030,S,500144,0,+36.3111281,-115.2831483
32,003,003317,1,320030033171,Block Group 1,G5030,S,453735,0,+36.3056861,-115.2831258
32,003,000101,2,320030001012,Block Group 2,G5030,S,910902,0,+36.1776265,-115.1997647
32,003,003429,4,320030034294,Block Group 4,G5030,S,729198,0,+36.1915467,-115.1942622
32,003,001003,1,320030010031,Block Group 1,G5030,S,1263632,0,+36.1516687,-115.2210644
32,003,000520,1,320030005201,Block Group 1,G5030,S,275108,0,+36.1709133,-115.1228681
32,003,000520,2,320030005202,Block Group 2,G5030,S,282953,0,+36.1708517,-115.1183354
32,003,007100,1,320030071001,Block Group 1,G5030,S,3245840,0,+36.2084160,-115.0702775
32,003,000600,2,320030006002,Block Group 2,G5030,S,378925,0,+36.1611185,-115.1303793
32,003,003204,4,320030032044,Block Group 4,G5030,S,1168867,0,+36.2547112,-115.2508787
32,003,003236,2,320030032362,Block Group 2,G5030,S,1009427,0,+36.2667643,-115.2634010
32,003,003305,2,320030033052,Block Group 2,G5030,S,757127,0,+36.2587691,-115.2461712
32,003,003241,1,320030032411,Block Group 1,G5030,S,719144,0,+36.2222146,-115.3107230
32,003,003240,2,320030032402,Block Group 2,G5030,S,852822,0,+36.2285905,-115.3076916
32,003,003243,1,320030032431,Block Group 1,G5030,S,697103,0,+36.2299210,-115.2929078
32,003,005438,1,320030054381,Block Group 1,G5030,S,1772104,0,+36.0480892,-114.9818324
32,003,005200,1,320030052001,Block Group 1,G5030,S,1001162,0,+36.0342630,-114.9894445
32,003,003319,2,320030033192,Block Group 2,G5030,S,419981,0,+36.2931557,-115.2641013
32,003,003319,1,320030033191,Block Group 1,G5030,S,1001121,0,+36.3040145,-115.2647900
32,003,003319,3,320030033193,Block Group 3,G5030,S,286218,0,+36.2971229,-115.2648036
32,003,003317,2,320030033172,Block Group 2,G5030,S,445900,0,+36.3041128,-115.2883447
32,003,001100,1,320030011001,Block Group 1,G5030,S,661236,0,+36.1551422,-115.1543708
32,003,002302,1,320030023021,Block Group 1,G5030,S,3197231,0,+36.1317643,-115.1641314
32,003,006700,1,320030067001,Block Group 1,G5030,S,4001628,0,+36.1129906,-115.1723948
32,003,001716,1,320030017161,Block Group 1,G5030,S,827207,0,+36.1109027,-115.0677750
32,003,002995,3,320030029953,Block Group 3,G5030,S,1295050,0,+36.1201375,-115.1861368
32,003,003245,2,320030032452,Block Group 2,G5030,S,453471,0,+36.2307637,-115.2735373
32,003,003245,1,320030032451,Block Group 1,G5030,S,236284,0,+36.2280220,-115.2761441
32,003,003246,2,320030032462,Block Group 2,G5030,S,389922,0,+36.2222167,-115.2718125
32,003,003246,1,320030032461,Block Group 1,G5030,S,335513,0,+36.2220788,-115.2765340
32,003,003248,1,320030032481,Block Group 1,G5030,S,250804,0,+36.2095370,-115.2772354
32,003,003251,1,320030032511,Block Group 1,G5030,S,763139,0,+36.2007723,-115.3146882
32,003,005353,1,320030053531,Block Group 1,G5030,S,839757,0,+36.0280996,-115.0373595
32,003,005353,2,320030053532,Block Group 2,G5030,S,670731,0,+36.0237963,-115.0388065
32,003,005352,2,320030053522,Block Group 2,G5030,S,682647,0,+36.0248236,-115.0515145
32,003,005317,5,320030053175,Block Group 5,G5030,S,368894,0,+36.0376985,-115.0914270
32,003,005317,1,320030053171,Block Group 1,G5030,S,543415,0,+36.0393489,-115.0958927
32,003,005317,4,320030053174,Block Group 4,G5030,S,365675,0,+36.0391102,-115.0849474
32,003,005350,1,320030053501,Block Group 1,G5030,S,1321040,0,+36.0161918,-115.0876742
32,003,003315,1,320030033151,Block Group 1,G5030,S,506065,0,+36.3112512,-115.2922538
32,003,001609,3,320030016093,Block Group 3,G5030,S,345622,0,+36.1480685,-115.0853551
32,003,003228,3,320030032283,Block Group 3,G5030,S,625174,0,+36.3014917,-115.2922592
32,003,003234,3,320030032343,Block Group 3,G5030,S,327617,0,+36.2899977,-115.2923851
32,003,003233,2,320030032332,Block Group 2,G5030,S,1484855,0,+36.2901782,-115.3081631
32,003,003311,2,320030033112,Block Group 2,G5030,S,629665,0,+36.2963971,-115.2154667
32,003,003314,4,320030033144,Block Group 4,G5030,S,1632287,0,+36.3167024,-115.2512502
32,003,003313,2,320030033132,Block Group 2,G5030,S,621490,0,+36.3058494,-115.2113994
32,003,002847,2,320030028472,Block Group 2,G5030,S,446329,0,+36.0616599,-115.1386154
32,003,001609,2,320030016092,Block Group 2,G5030,S,332162,0,+36.1537765,-115.0872054
32,003,002841,1,320030028411,Block Group 1,G5030,S,6851792,0,+35.9971139,-115.1698971
32,003,002916,2,320030029162,Block Group 2,G5030,S,1798844,0,+36.1490764,-115.2526353
32,003,005809,1,320030058091,Block Group 1,G5030,S,807925,113050,+36.1369305,-115.2868245
32,003,003248,3,320030032483,Block Group 3,G5030,S,740565,0,+36.2079819,-115.2718430
32,003,003213,2,320030032132,Block Group 2,G5030,S,991680,0,+36.2087499,-115.3066866
32,003,004918,1,320030049181,Block Group 1,G5030,S,670204,0,+36.1851779,-115.0392706
32,003,001402,1,320030014021,Block Group 1,G5030,S,299325,0,+36.1499686,-115.1147483
32,003,001402,3,320030014023,Block Group 3,G5030,S,249673,0,+36.1503102,-115.1233163
32,003,001502,3,320030015023,Block Group 3,G5030,S,356303,0,+36.1536936,-115.0963198
32,003,001502,1,320030015021,Block Group 1,G5030,S,528168,0,+36.1490448,-115.0963090
32,003,001609,4,320030016094,Block Group 4,G5030,S,260955,0,+36.1484144,-115.0894815
32,003,005014,2,320030050142,Block Group 2,G5030,S,627324,0,+36.1124672,-115.0576905
32,003,001607,4,320030016074,Block Group 4,G5030,S,258827,0,+36.1205082,-115.0679087
32,003,005005,3,320030050053,Block Group 3,G5030,S,179944,0,+36.1168093,-115.0624528
32,003,005007,2,320030050072,Block Group 2,G5030,S,826083,0,+36.1197211,-115.0519361
32,003,005349,2,320030053492,Block Group 2,G5030,S,1697017,0,+36.0126450,-115.0986140
32,017,950100,1,320179501001,Block Group 1,G5030,S,1187559672,190216,+37.7441575,-114.2305601
32,003,003639,1,320030036391,Block Group 1,G5030,S,726411,0,+36.2581805,-115.1490483
32,003,003609,1,320030036091,Block Group 1,G5030,S,706398,0,+36.2428517,-115.2030535
32,003,003609,2,320030036092,Block Group 2,G5030,S,673222,0,+36.2430649,-115.1939696
32,003,004302,1,320030043021,Block Group 1,G5030,S,360123,0,+36.1977295,-115.1116940
32,003,004401,1,320030044011,Block Group 1,G5030,S,244796,0,+36.2085512,-115.1128467
32,003,004500,1,320030045001,Block Group 1,G5030,S,434405,0,+36.2134410,-115.1241037
32,003,004500,2,320030045002,Block Group 2,G5030,S,217757,0,+36.2142109,-115.1147010
32,003,004703,1,320030047031,Block Group 1,G5030,S,1098275,0,+36.2342156,-115.0759613
32,003,004703,2,320030047032,Block Group 2,G5030,S,632322,0,+36.2367486,-115.0672224
32,003,004707,1,320030047071,Block Group 1,G5030,S,335297,0,+36.1994738,-115.0961373
32,003,004707,2,320030047072,Block Group 2,G5030,S,1023766,0,+36.1993970,-115.0870074
32,003,001711,2,320030017112,Block Group 2,G5030,S,505305,0,+36.1055342,-115.1167483
32,003,003408,3,320030034083,Block Group 3,G5030,S,326943,0,+36.2441792,-115.2580931
32,003,003222,1,320030032221,Block Group 1,G5030,S,427379,0,+36.1900826,-115.3209708
32,003,002949,1,320030029491,Block Group 1,G5030,S,513025,0,+36.1175861,-115.2392397
32,003,002203,2,320030022032,Block Group 2,G5030,S,294237,0,+36.1428933,-115.1952533
32,003,005803,3,320030058033,Block Group 3,G5030,S,263919,0,+36.1480114,-115.3088080
32,003,001613,1,320030016131,Block Group 1,G5030,S,370667,0,+36.1334633,-115.0802176
32,003,002706,2,320030027062,Block Group 2,G5030,S,323253,0,+36.0986594,-115.1234868
32,003,003004,1,320030030041,Block Group 1,G5030,S,236387,0,+36.1762923,-115.2569907
32,003,005106,1,320030051061,Block Group 1,G5030,S,427878,0,+36.0539992,-115.0784512
32,003,003412,1,320030034121,Block Group 1,G5030,S,330052,0,+36.2293352,-115.2445420
32,003,003409,3,320030034093,Block Group 3,G5030,S,436411,0,+36.2356963,-115.2371219
32,003,000103,3,320030001033,Block Group 3,G5030,S,335363,0,+36.1612944,-115.2379438
32,003,005318,2,320030053182,Block Group 2,G5030,S,404489,0,+36.0319702,-115.0756800
32,003,005320,1,320030053201,Block Group 1,G5030,S,210168,0,+36.0321929,-115.1117639
32,003,005320,2,320030053202,Block Group 2,G5030,S,337332,0,+36.0306352,-115.1083366
32,003,005320,3,320030053203,Block Group 3,G5030,S,341084,0,+36.0308904,-115.1030379
32,003,005342,1,320030053421,Block Group 1,G5030,S,412362,0,+36.0110522,-114.9699136
32,003,005503,3,320030055033,Block Group 3,G5030,S,684374,0,+35.9716409,-114.8306473
32,003,006201,2,320030062012,Block Group 2,G5030,S,666340,0,+36.1999047,-115.0483195
32,003,000101,3,320030001013,Block Group 3,G5030,S,1188253,0,+36.1847095,-115.1979105
32,003,000101,1,320030001011,Block Group 1,G5030,S,873660,16683,+36.1790576,-115.1833817
32,003,003408,2,320030034082,Block Group 2,G5030,S,675409,0,+36.2441729,-115.2512168
32,003,003609,4,320030036094,Block Group 4,G5030,S,649110,0,+36.2356830,-115.1938121
32,003,002905,3,320030029053,Block Group 3,G5030,S,679636,0,+36.1516392,-115.2388463
32,003,005108,1,320030051081,Block Group 1,G5030,S,328451,0,+36.0531950,-115.0536697
32,003,003220,4,320030032204,Block Group 4,G5030,S,380833,0,+36.1860181,-115.2638728
32,003,000510,1,320030005101,Block Group 1,G5030,S,207196,0,+36.1824354,-115.1226010
32,003,005902,2,320030059022,Block Group 2,G5030,S,287401217,0,+36.5700303,-114.7423483
32,003,002825,2,320030028252,Block Group 2,G5030,S,702282,0,+36.0896547,-115.0961568
32,003,005311,1,320030053111,Block Group 1,G5030,S,210289,0,+36.0478658,-115.1152621
32,003,005806,2,320030058062,Block Group 2,G5030,S,317494,0,+36.1371203,-115.3084638
32,003,000510,2,320030005102,Block Group 2,G5030,S,327138,0,+36.1848247,-115.1183284
32,003,004100,4,320030041004,Block Group 4,G5030,S,342378,0,+36.1900530,-115.1030687
32,003,005613,1,320030056131,Block Group 1,G5030,S,3899171,0,+36.5632435,-114.4611385
32,003,005321,2,320030053212,Block Group 2,G5030,S,386685,0,+36.0277205,-115.0746107
32,003,005321,3,320030053213,Block Group 3,G5030,S,650009,0,+36.0300069,-115.0629902
32,003,005322,1,320030053221,Block Group 1,G5030,S,1742226,0,+36.0186033,-115.1100905
32,003,002708,2,320030027082,Block Group 2,G5030,S,211384,0,+36.0912851,-115.1345906
32,003,005503,2,320030055032,Block Group 2,G5030,S,422547,0,+35.9764589,-114.8340816
32,003,003204,2,320030032042,Block Group 2,G5030,S,968192,0,+36.2611433,-115.2732073
32,003,003214,1,320030032141,Block Group 1,G5030,S,837924,0,+36.2084457,-115.2922119
32,003,001006,1,320030010061,Block Group 1,G5030,S,662247,0,+36.1563897,-115.1800228
32,003,004000,2,320030040002,Block Group 2,G5030,S,358060,0,+36.1917564,-115.1276068
32,003,005421,2,320030054212,Block Group 2,G5030,S,279772,0,+36.0554385,-114.9627551
32,003,005421,3,320030054213,Block Group 3,G5030,S,469948,0,+36.0519215,-114.9642853
32,003,005422,1,320030054221,Block Group 1,G5030,S,1095222,0,+36.0380593,-114.9738416
32,003,005422,2,320030054222,Block Group 2,G5030,S,591172,0,+36.0451401,-114.9701845
32,003,005422,3,320030054223,Block Group 3,G5030,S,464106,0,+36.0469577,-114.9629523
32,003,005423,1,320030054231,Block Group 1,G5030,S,445130,0,+36.0413693,-114.9639418
32,003,005423,2,320030054232,Block Group 2,G5030,S,671525,0,+36.0347894,-114.9630912
32,017,950100,2,320179501002,Block Group 2,G5030,S,4085598224,1511443,+38.3419655,-114.3147714
32,003,005351,2,320030053512,Block Group 2,G5030,S,846982,0,+35.9981780,-115.0982312
32,003,001607,1,320030016071,Block Group 1,G5030,S,191898,0,+36.1167808,-115.0670970
32,003,001613,2,320030016132,Block Group 2,G5030,S,637413,0,+36.1332786,-115.0698528
32,003,003260,1,320030032601,Block Group 1,G5030,S,499681,0,+36.1613635,-115.2728377
32,003,005607,2,320030056072,Block Group 2,G5030,S,640440,0,+36.8015981,-114.0787144
32,003,005607,3,320030056073,Block Group 3,G5030,S,999193,31061,+36.7952046,-114.0820712
32,003,007600,4,320030076004,Block Group 4,G5030,S,1561526,0,+36.8106252,-114.0592178
32,003,007600,1,320030076001,Block Group 1,G5030,S,1403683,473986,+36.8020803,-114.0558180
32,031,002612,2,320310026122,Block Group 2,G5030,S,29821845,4519534,+39.6396241,-119.9706531
32,003,003416,2,320030034162,Block Group 2,G5030,S,439919,0,+36.2141818,-115.2288611
